occupation_name,year,quintile_0,quintile_1,quintile_2,quintile_3,quintile_4
방송·통신장비 설치·수리원,2010,0.041666666666666664,0.16666666666666666,0.3333333333333333,0.2916666666666667,0.16666666666666666
방송·통신장비 설치·수리원,2011,0.0,0.09090909090909091,0.5,0.36363636363636365,0.045454545454545456
방송·통신장비 설치·수리원,2012,0.0,0.13636363636363635,0.45454545454545453,0.3181818181818182,0.09090909090909091
방송·통신장비 설치·수리원,2013,0.038461538461538464,0.038461538461538464,0.2692307692307692,0.5,0.15384615384615385
방송·통신장비 설치·수리원,2014,0.06896551724137931,0.06896551724137931,0.1724137931034483,0.5172413793103449,0.1724137931034483
방송·통신장비 설치·수리원,2015,0.034482758620689655,0.10344827586206896,0.3103448275862069,0.3793103448275862,0.1724137931034483
방송·통신장비 설치·수리원,2016,0.0,0.07692307692307693,0.15384615384615385,0.5384615384615384,0.23076923076923078
방송·통신장비 설치·수리원,2017,0.04,0.08,0.08,0.48,0.32
방송·통신장비 설치·수리원,2018,0.0,0.0,0.2702702702702703,0.43243243243243246,0.2972972972972973
방송·통신장비 설치·수리원,2019,0.0,0.0,0.17142857142857143,0.4,0.42857142857142855
방송·통신장비 설치·수리원,2020,0.0,0.027777777777777776,0.16666666666666666,0.5277777777777778,0.2777777777777778
방송·통신장비 설치·수리원,2021,0.0,0.029411764705882353,0.23529411764705882,0.35294117647058826,0.38235294117647056
방송·통신장비 설치·수리원,2022,0.029411764705882353,0.0,0.08823529411764706,0.3235294117647059,0.5588235294117647
방송·통신장비 설치·수리원,2023,0.0,0.0,0.029411764705882353,0.47058823529411764,0.5
배관공,2009,0.125,0.2916666666666667,0.4166666666666667,0.125,0.041666666666666664
배관공,2010,0.17391304347826086,0.2608695652173913,0.30434782608695654,0.21739130434782608,0.043478260869565216
배관공,2011,0.13043478260869565,0.2608695652173913,0.34782608695652173,0.17391304347826086,0.08695652173913043
배관공,2012,0.06896551724137931,0.1724137931034483,0.2413793103448276,0.4482758620689655,0.06896551724137931
배관공,2013,0.0,0.08695652173913043,0.21739130434782608,0.4782608695652174,0.21739130434782608
배관공,2014,0.037037037037037035,0.18518518518518517,0.25925925925925924,0.4074074074074074,0.1111111111111111
배관공,2015,0.06666666666666667,0.06666666666666667,0.2,0.4,0.26666666666666666
배관공,2016,0.034482758620689655,0.10344827586206896,0.1724137931034483,0.4482758620689655,0.2413793103448276
배관공,2017,0.03571428571428571,0.03571428571428571,0.32142857142857145,0.2857142857142857,0.32142857142857145
배관공,2018,0.0,0.14545454545454545,0.18181818181818182,0.32727272727272727,0.34545454545454546
배관공,2019,0.0,0.08163265306122448,0.24489795918367346,0.32653061224489793,0.3469387755102041
배관공,2020,0.037037037037037035,0.07407407407407407,0.16666666666666666,0.3333333333333333,0.3888888888888889
배관공,2021,0.0,0.09615384615384616,0.17307692307692307,0.4230769230769231,0.3076923076923077
배관공,2022,0.01818181818181818,0.05454545454545454,0.09090909090909091,0.34545454545454546,0.4909090909090909
배관공,2023,0.05357142857142857,0.05357142857142857,0.125,0.17857142857142858,0.5892857142857143
배달원,2009,0.26666666666666666,0.2571428571428571,0.2761904761904762,0.1523809523809524,0.047619047619047616
배달원,2010,0.23148148148148148,0.28703703703703703,0.26851851851851855,0.1388888888888889,0.07407407407407407
배달원,2011,0.16981132075471697,0.27358490566037735,0.25471698113207547,0.18867924528301888,0.11320754716981132
배달원,2012,0.2018348623853211,0.22018348623853212,0.29357798165137616,0.2018348623853211,0.08256880733944955
배달원,2013,0.20535714285714285,0.1875,0.2767857142857143,0.21428571428571427,0.11607142857142858
배달원,2014,0.14634146341463414,0.16260162601626016,0.3008130081300813,0.2845528455284553,0.10569105691056911
배달원,2015,0.09615384615384616,0.25,0.20192307692307693,0.27884615384615385,0.17307692307692307
배달원,2016,0.14814814814814814,0.12962962962962962,0.23148148148148148,0.2962962962962963,0.19444444444444445
배달원,2017,0.09523809523809523,0.10317460317460317,0.2857142857142857,0.30952380952380953,0.20634920634920634
